date,industry,close,amount,ret,share,share_chg,amount_yoy,exret,ret_next1,exret_next1,ret_next4,exret_next4,flow_bucket
2020-12-31,交通运输,2387.33,37535.5005079622,0.002443827655562947,0.019072089602493167,-0.0031374945722701525,0.36886153142646294,-0.2438340408146115,0.025656277096170133,-0.056309083643780525,-0.05545944632706838,0.044215209434137544,流出
2021-12-31,交通运输,2448.58,46873.3439494,0.025656277096170133,0.01974505276080368,0.0006729631583105126,0.2487736493471564,-0.056309083643780525,-0.03413815354205296,0.12461156607912002,-0.06871737905234862,-0.12095878909445588,流入
2022-12-31,交通运输,2364.99,48773.64997438,-0.03413815354205296,0.023659560671167593,0.003914507910363914,0.04054129415284291,0.12461156607912002,-0.15630932900350525,-0.08683310525642503,-0.11885039683043055,-0.24192186246133665,流入
2023-12-31,交通运输,1995.32,34814.1709675,-0.15630932900350525,0.017554252856704068,-0.006105307814463525,-0.2862094391994998,-0.08683310525642503,0.13010945612733793,0.07747582715959057,,,流出
2024-12-31,交通运输,2254.93,53640.18211157,0.13010945612733793,0.021128105810403572,0.0035738529536995037,0.5407571290910418,0.07747582715959057,0.011259773030648512,-0.20558214596025187,,,大幅流入
2025-12-31,交通运输,2280.32,62778.5383379,0.011259773030648512,0.015202393592150108,-0.0059257122182534636,0.17036400449428912,-0.20558214596025187,-0.08613264804939669,-0.030143944458017692,,,大幅流出
2026-12-31,交通运输,2083.91,43004.61322267,-0.08613264804939669,0.010374933339090658,-0.0048274602530594506,-0.31497906193353176,-0.030143944458017692,,,,,流出
2014-12-31,传媒,1010.73,23817.233218606,,0.03442404568838096,,,,0.7674057364479137,0.29573389698703295,-0.44477753702769296,-0.274220060827022,
2015-12-31,传媒,1786.37,99059.1401336244,0.7674057364479137,0.0401335229486271,0.005709477260246142,3.159137177035303,0.29573389698703295,-0.3238522814422544,-0.19103407436592482,-0.6192558092668372,-0.47947761799071875,大幅流入
2016-12-31,传媒,1207.85,55598.4535504432,-0.3238522814422544,0.045402491285886776,0.005268968337259677,-0.43873474496705234,-0.19103407436592482,-0.231005505650536,-0.23763220046022474,-0.3926232561990313,-0.4644396030275223,流入
2017-12-31,传媒,928.83,36045.7319091675,-0.231005505650536,0.033300251504588346,-0.01210223978129843,-0.3516774369189237,-0.23763220046022474,-0.3958205484318983,-0.0917730889178951,-0.21391427925454612,-0.3584166176612559,大幅流出
2018-12-31,传媒,561.18,35696.2188700347,-0.3958205484318983,0.0406325209525205,0.007332269447932152,-0.009696377923842592,-0.0917730889178951,0.21199971488648917,-0.07071212897066215,-0.03806265369400184,-0.36557931455513015,流入
2019-12-31,传媒,680.15,56653.7814240493,0.21199971488648917,0.0458866801081611,0.005254159155640599,0.5871087531796677,-0.07071212897066215,0.07861501139454541,-0.16766285707562903,-0.07301330588840695,-0.1552054904330649,大幅流入
2020-12-31,传媒,733.62,87282.3596928324,0.07861501139454541,0.044348868730966384,-0.001537811377194713,0.5406272538020098,-0.16766285707562903,-0.004743600229001443,-0.0867089609689521,-0.12138436792890045,-0.015788578982838024,中性
2021-12-31,传媒,730.14,61851.13338927,-0.004743600229001443,0.026054336840251716,-0.018294531890714668,-0.29136730942038,-0.0867089609689521,-0.2606623387295587,-0.1019126191083857,0.12264771139781426,0.13675549485784036,大幅流出
2022-12-31,传媒,539.82,55925.05751441,-0.2606623387295587,0.027128629741587026,0.0010742929013353095,-0.09581192049567289,-0.1019126191083857,0.16796339520580927,0.2374396189528895,0.2315030936238004,0.09742535680914967,中性
2023-12-31,传媒,630.49,127332.29213784,0.16796339520580927,0.06420440846050875,0.03707577871892172,1.2768379291345524,0.2374396189528895,0.022331837142540056,-0.0303017918252073,,,大幅流入
2024-12-31,传媒,644.57,100466.0444622,0.022331837142540056,0.03957214785988249,-0.02463226060062626,-0.21099319916865,-0.0303017918252073,0.2716849993018602,0.0548430803109598,,,大幅流出
2025-12-31,传媒,819.69,122030.9932098,0.2716849993018602,0.02955091402783421,-0.010021233832048275,0.21464912710596185,0.0548430803109598,-0.1889738803694081,-0.1329851767780291,,,大幅流出
2026-12-31,传媒,664.79,102172.967114,-0.1889738803694081,0.02464939557475313,-0.00490151845308108,-0.16272936549536543,-0.1329851767780291,,,,,流出
1999-12-31,公用事业,1000.0,2.66992229,,0.09367261497919076,,,,0.52945,-0.07350625,0.1915199999999998,0.22129079354262474,
2000-12-31,公用事业,1529.45,3120.2615522528,0.52945,0.07703330369450508,-0.01663931128468568,1167.6712995129158,-0.07350625,-0.22113831769590375,0.01834769659715957,-0.3881526038772109,0.22757540781839924,大幅流出
2001-12-31,公用事业,1191.23,1592.3982796516,-0.22113831769590375,0.07140225240193805,-0.005631051292567024,-0.48965871835266395,0.01834769659715957,-0.17424007118692453,0.01582097713838837,-0.33637500734534903,0.15872935990804057,流出
2002-12-31,公用事业,983.67,1267.9615095655,-0.17424007118692453,0.0712693707183211,-0.00013288168361695607,-0.2037409699771111,0.01582097713838837,0.21130053778197966,0.2742754817134646,0.2558479978041415,-0.29482050457198156,中性
2003-12-31,公用事业,1191.52,1814.5083113734,0.21130053778197966,0.09466756679699811,0.02339819607867702,0.4310436852260511,0.2742754817134646,-0.21462501678528267,-0.06873862555015381,1.852415402175373,-0.44914956564301156,大幅流入
2004-12-31,公用事业,935.79,2653.1208663207,-0.21462501678528267,0.09928859935020387,0.004621032553205756,0.4621706881643075,-0.06873862555015381,-0.15522713429295032,-0.03876424443946225,0.6187819916861685,-0.3694875065096978,流入
2005-12-31,公用事业,790.53,1969.5020672944,-0.15522713429295032,0.09531383621543496,-0.0039747631347689105,-0.257665908743287,-0.03876424443946225,0.5626731433342187,-0.38179168588556744,1.9150949363085519,-0.7587306074740929,大幅流出
2006-12-31,公用事业,1235.34,4559.5876334015,0.5626731433342187,0.07725286968024948,-0.018060966535185477,1.315096647583227,-0.38179168588556744,1.7512344779574858,-0.004600662464989247,0.638909126232454,-0.6748724226774986,大幅流出
2007-12-31,公用事业,3398.71,28434.0814835363,1.7512344779574858,0.09348756545891539,0.016234695778665903,5.2361081241735405,-0.004600662464989247,-0.5542897158039375,0.06593713043176297,-0.5396429821903017,-0.6540482223984477,大幅流入
2008-12-31,公用事业,1514.84,11825.0905260599,-0.5542897158039375,0.0729323878001424,-0.02055517765877299,-0.5841226475732378,0.06593713043176297,0.5212629716669748,-0.6321773649012725,0.09160703440627407,-0.6646381458005525,大幅流出
2009-12-31,公用事业,2304.47,19731.4165169536,0.5212629716669748,0.06069479685214833,-0.012237590947994065,0.6686059589539628,-0.6321773649012725,-0.1214422405151726,-0.16692055571420722,-0.20504931719657865,-0.08510986791702405,大幅流出
2010-12-31,公用事业,2024.61,16346.44917344,-0.1214422405151726,0.05068879652853081,-0.010006000323617523,-0.1715521711583744,-0.16692055571420722,-0.22719931246017755,0.05915398834982821,0.4086120289833597,0.30072303597177796,大幅流出
2011-12-31,公用事业,1564.62,13724.6692808873,-0.22719931246017755,0.055233619440029406,0.004544822911498596,-0.1603883427363917,0.05915398834982821,0.056876430059695116,0.033307748842826904,1.2400902455548313,-0.06997808997184249,流入
2012-12-31,公用事业,1653.61,8798.1506300622,0.056876430059695116,0.048398859957709664,-0.0068347594823197425,-0.3589535419761022,0.033307748842826904,0.10784284081494433,0.003445368024618478,0.7446193479720127,-0.13962047667560232,流出
2013-12-31,公用事业,1831.94,16599.7254842634,0.10784284081494433,0.06748527276983186,0.0190864128121222,0.886728948188745,0.003445368024618478,0.5567595008570148,0.18441065869843754,0.46379794098059973,-0.20868810872766144,大幅流入
2014-12-31,公用事业,2851.89,25256.2025140752,0.5567595008570148,0.0365038483387036,-0.030981424431128265,0.5214831436831997,0.18441065869843754,0.2289709631156882,-0.2427008763451925,-0.33915052824618064,-0.3273070555251755,流出
2015-12-31,公用事业,3504.89,109861.4570871522,0.2289709631156882,0.04451005029146433,0.008006201952760729,3.349880273011224,-0.2427008763451925,-0.17688714909740388,-0.04406894202107428,-0.43474402905654674,-0.3173704780081597,大幅流入
2016-12-31,公用事业,2884.92,35814.5378300353,-0.17688714909740388,0.02924666313355181,-0.015263387157912516,-0.6740027050467398,-0.04406894202107428,-0.07048029061464445,-0.07710698542433315,-0.3065145653952276,-0.454742621273115,大幅流出
2017-12-31,公用事业,2681.59,42581.9713989929,-0.07048029061464445,0.039338647935374955,0.010091984801823144,0.18895772440436742,-0.07710698542433315,-0.29718189581554233,0.006865563698460864,-0.01980168482131876,-0.2722051901573434,大幅流入
2018-12-31,公用事业,1884.67,25877.677024878,-0.29718189581554233,0.029456208169952078,-0.009882439765422878,-0.3922856041021616,0.006865563698460864,0.05119729183358368,-0.23151455202356763,0.16652252118408023,-0.28066251397372516,大幅流出
2019-12-31,公用事业,1981.16,30343.1806016353,0.05119729183358368,0.024576432265125944,-0.0048797759048261335,0.1725619951305637,-0.23151455202356763,0.009837670859496495,-0.23644019761067794,0.09678673100607718,-0.009820947606468252,流出
2020-12-31,公用事业,2000.65,35236.0144669955,0.009837670859496495,0.01790370225666049,-0.006672730008465456,0.16124986795538843,-0.23644019761067794,0.31381800914702707,0.23185264840707642,0.19724589508409757,0.36124262096999965,大幅流出
2021-12-31,公用事业,2628.49,93767.20897019,0.31381800914702707,0.03949874987260014,0.02159504761593965,1.6611184717845684,0.23185264840707642,-0.1635844153867808,-0.004834695765607827,-0.07931169606884549,-0.12316323256837779,大幅流入
2022-12-31,公用事业,2198.51,56360.30970463,-0.1635844153867808,0.027339765787529415,-0.012158984085070722,-0.3989336962930422,-0.004834695765607827,-0.011644249969297582,0.05783197377778264,0.11273544355040446,-0.05998190380892924,大幅流出
2023-12-31,公用事业,2172.91,37668.71465718,-0.011644249969297582,0.01899359150319748,-0.008346174284331934,-0.33164464754377476,0.05783197377778264,0.10233281636146918,0.049699187393721825,,,流出
2024-12-31,公用事业,2395.27,53498.40544923,0.10233281636146918,0.02107226199695165,0.0020786704937541707,0.4202344289183948,0.049699187393721825,0.010332864353496785,-0.2065090546374036,,,流入
2025-12-31,公用事业,2420.02,71607.37418393,0.010332864353496785,0.017340376429045855,-0.003731885567905796,0.33849548566237964,-0.2065090546374036,0.010884207568532478,0.06687291115991148,,,流出
2026-12-31,公用事业,2446.36,104068.59225186,0.010884207568532478,0.02510671824242532,0.007766341813379464,0.45332227913497314,0.06687291115991148,,,,,大幅流入
1999-12-31,农林牧渔,1000.0,1.2396662266,,0.04349294269048109,,,,0.7933399999999999,0.19038374999999996,-0.36254999999999993,-0.20455165994455649,
2000-12-31,农林牧渔,1793.34,1757.255342742,0.7933399999999999,0.043383281247208985,-0.00010966144327210353,1416.5229630652907,0.19038374999999996,-0.38746696108936396,-0.14798094679630064,-0.7261534343738499,-0.38770239371097814,流出
2001-12-31,农林牧渔,1098.48,1092.9069425755,-0.38746696108936396,0.04900533890471153,0.005622057657502545,-0.37806025340054394,-0.14798094679630064,-0.23233923239385335,-0.04227818406854045,-0.6202479790255626,-0.30587517120728236,大幅流入
2002-12-31,农林牧渔,843.26,998.4873838177,-0.23233923239385335,0.05612281364854332,0.0071174747438317865,-0.08639304507966128,-0.04227818406854045,-0.244064701278372,-0.181089757346887,-0.0970163413419349,-0.3615546917050022,大幅流入
2003-12-31,农林牧渔,637.45,763.4343775136,-0.244064701278372,0.039830335565501175,-0.01629247808304214,-0.23540908990294773,-0.181089757346887,-0.22958663424582326,-0.0837002430106944,2.130488665777708,-0.32572925132695646,大幅流出
2004-12-31,农林牧渔,491.1,1051.2070909276,-0.22958663424582326,0.03933966258760997,-0.0004906729778912031,0.37694492400412427,-0.0837002430106944,-0.15058032987171666,-0.034117440018228584,1.1734677255141521,-0.1499923266641176,流出
2005-12-31,农林牧渔,417.15,798.7148938519,-0.15058032987171666,0.038653719556644095,-0.000685943030965877,-0.24019263117117795,-0.034117440018228584,0.8253625794078872,-0.11910224981189899,3.891334052499101,-0.3327973927732796,中性
2006-12-31,农林牧渔,761.45,2496.5016468894,0.8253625794078872,0.04229810498012032,0.0036443854234762263,2.125648045511855,-0.11910224981189899,1.6206973537330094,-0.13513778668946563,2.24408693939195,-0.11749396192048317,流入
2007-12-31,农林牧渔,1995.53,10548.2426822542,1.6206973537330094,0.034681251399126305,-0.007616853580994017,3.2252095829366416,-0.13513778668946563,-0.4651095197767009,0.15511732645899956,-0.14803586014742953,-0.005514915173820647,大幅流出
2008-12-31,农林牧渔,1067.39,10966.927737956,-0.4651095197767009,0.06763958592943241,0.0329583345303061,0.03969239884916309,0.15511732645899956,0.911597447980588,-0.24184288858765934,0.512315086332081,-0.20284718113859743,大幅流入
2009-12-31,农林牧渔,2040.42,13161.7228640944,0.911597447980588,0.040486099656053605,-0.027153486273378803,0.20012852993845498,-0.24184288858765934,0.210638005900746,0.16515969070171138,-0.072102802364219,0.12344102906090783,大幅流出
2010-12-31,农林牧渔,2470.21,15471.9737688204,0.210638005900746,0.047977130809348845,0.00749103115329524,0.17552800105132427,0.16515969070171138,-0.3117508228045389,-0.025397521994533157,-0.1088611899393167,-0.23796777086703966,大幅流入
2011-12-31,农林牧渔,1700.12,12653.9947856153,-0.3117508228045389,0.050924792290485445,0.0029476614811366,-0.18213442094143018,-0.025397521994533157,-0.05051996329670838,-0.0740886445135766,1.159341693527516,-0.06482581365456995,流入
2012-12-31,农林牧渔,1614.23,9006.8280209233,-0.05051996329670838,0.0495467998193116,-0.0013779924711738445,-0.2882225594748936,-0.0740886445135766,0.1728811879348049,0.06848371514447904,1.0791584842308717,0.05751565102210423,中性
2013-12-31,农林牧渔,1893.3,12725.5930201771,0.1728811879348049,0.0517351998946402,0.0021884000753285976,0.41288286959792386,0.06848371514447904,0.16267892040352838,-0.20966992175504884,0.548956847831828,-0.14174082926223303,中性
2014-12-31,农林牧渔,2201.3,15870.339077908,0.16267892040352838,0.022938066419957506,-0.02879713347468269,0.24711980437726866,-0.20966992175504884,0.6677145323218097,0.19604269286092896,0.03322127833552881,0.17239695880781356,中性
2015-12-31,农林牧渔,3671.14,52520.5380041627,0.6677145323218097,0.021278543448095478,-0.0016595229718620284,2.3093519770647437,0.19604269286092896,-0.08577717003437624,0.047041037041953365,-0.09889026297008548,0.1485967494543393,中性
2016-12-31,农林牧渔,3356.24,28690.5840789251,-0.08577717003437624,0.023429140748466287,0.0021505973003708087,-0.4537263864918686,0.047041037041953365,-0.12621266655543106,-0.13283936136511978,0.16591781279050388,0.027450902089912233,中性
2017-12-31,农林牧渔,2932.64,20219.6761508452,-0.12621266655543106,0.018679612411843596,-0.004749528336622691,-0.29525045237061853,-0.13283936136511978,-0.22444282284903705,0.07960463666496614,0.2685225598777895,0.02929641878768282,流出
2018-12-31,农林牧渔,2274.43,17645.7510874607,-0.22444282284903705,0.02008591871858139,0.0014063063067377944,-0.12729803604084466,0.07960463666496614,0.45447430784856,0.1717624639914087,0.44861349876672413,-0.004256275667642604,流入
2019-12-31,农林牧渔,3308.1,43570.728166838,0.45447430784856,0.0352900727050611,0.015204153986479708,1.4691909089548436,0.1717624639914087,0.18288443517426933,-0.0633934332959051,-0.1347812943985973,-0.20273754568992233,大幅流入
2020-12-31,农林牧渔,3913.1,63930.9300989729,0.18288443517426933,0.03248381960324989,-0.002806253101811207,0.46729083466709653,-0.0633934332959051,-0.04931639876312899,-0.13128175950307963,-0.35323911987937945,-0.29213360955331485,流出
2021-12-31,农林牧渔,3720.12,51324.65720264,-0.04931639876312899,0.021620135859952053,-0.010863683743297839,-0.1971858203348027,-0.13128175950307963,-0.11433770953625155,0.04441201008492143,-0.1986280012472716,-0.2168516286609393,流出
2022-12-31,农林牧渔,3294.77,49155.87019327,-0.11433770953625155,0.023844971491627516,0.0022248356316754633,-0.04225623954597879,0.04441201008492143,-0.131280787429775,-0.06180456368269478,-0.23915174655590515,-0.32748929704120905,中性
2023-12-31,农林牧渔,2862.23,28059.87186519,-0.131280787429775,0.014148551355943234,-0.009696420135684282,-0.42916539255912267,-0.06180456368269478,-0.1157803530813386,-0.16841398204908598,,,大幅流出
2024-12-31,农林牧渔,2530.84,29795.86555058,-0.1157803530813386,0.011736168209791098,-0.002412383146152136,0.061867484417974294,-0.16841398204908598,0.17794882331557882,-0.038893095675321565,,,流出
2025-12-31,农林牧渔,2981.2,48871.34454698,0.17794882331557882,0.011834640226598523,9.847201680742573e-05,0.6402055669105635,-0.038893095675321565,-0.1591238427478866,-0.1031351391565076,,,流入
2026-12-31,农林牧渔,2506.82,35095.12770808,-0.1591238427478866,0.008466757010763257,-0.0033678832158352667,-0.2818874120734888,-0.1031351391565076,,,,,中性
1999-12-31,医药生物,1000.0,2.279919357,,0.07998959704249112,,,,0.7146199999999998,0.11166374999999984,-0.047100000000000024,0.06025767609281534,
2000-12-31,医药生物,1714.62,3743.4782072244,0.7146199999999998,0.0924193336942143,0.012429736651723186,1640.9344814678902,0.11166374999999984,-0.22125602174242687,0.018229992550636454,-0.5481272818467066,-0.08537250668812241,流入
2001-12-31,医药生物,1335.25,2146.7324987913,-0.22125602174242687,0.09625829020091378,0.0038389565066994785,-0.42654067154754627,0.018229992550636454,-0.13317356300318284,0.05688748532213006,-0.4913387006178617,-0.10796838221826516,流入
2002-12-31,医药生物,1157.43,1658.7098767235,-0.13317356300318284,0.09323249028186772,-0.003025799919046057,-0.2273327591316463,0.05688748532213006,-0.1767104706116137,-0.11373552668012873,-0.0186620357170629,-0.38566876717683896,流出
2003-12-31,医药生物,952.9,1714.6910552484,-0.1767104706116137,0.08945984374471064,-0.003772646537157087,0.03374983130593123,-0.11373552668012873,-0.18691363207052158,-0.04102724083539272,2.4107881204743418,-0.23361009052419543,中性
2004-12-31,医药生物,774.79,2050.8332253857,-0.18691363207052158,0.07674899437649432,-0.012710849368216315,0.1960365799474031,-0.04102724083539272,-0.12338827295138022,-0.006925383097892146,1.3763213257785982,-0.051607394314194394,大幅流出
2005-12-31,医药生物,679.19,1742.4082481116,-0.12338827295138022,0.08432365578020341,0.00757466140370909,-0.1503900821657962,-0.006925383097892146,0.6723302757696665,-0.2721345534501196,4.497106847862896,-0.16493112270291152,大幅流入
2006-12-31,医药生物,1135.83,4556.5311048579,0.6723302757696665,0.0772010830670209,-0.007122572713182507,1.6150766387821056,-0.2721345534501196,1.8614669448773147,0.10563180445483966,3.262961886902091,0.4357123766124679,流出
2007-12-31,医药生物,3250.14,21730.2546555177,1.8614669448773147,0.0714462538810294,-0.005754829185991503,3.7690346352184907,0.10563180445483966,-0.43351671004941317,0.1867101361862873,0.029651030417151475,0.2693215092747653,流出
2008-12-31,医药生物,1841.15,12433.5005675193,-0.43351671004941317,0.07668481548663071,0.005238561605601308,-0.42782536308831465,0.1867101361862873,1.0278521576188795,-0.1255881789493678,0.971517801374141,0.13496890692446623,流入
2009-12-31,医药生物,3733.58,30785.3152271637,1.0278521576188795,0.09469712689591203,0.01801231140928132,1.4759974119907815,-0.1255881789493678,0.29687859909256,0.25140028389352537,0.3276238891358963,0.6369629429375154,大幅流入
2010-12-31,医药生物,4842.0,35337.3164018415,0.29687859909256,0.1095776839331958,0.014880557037283762,0.14786274368440755,0.25140028389352537,-0.3088579099545642,-0.02250460914455843,0.1877220156959932,0.030613726619349232,大幅流入
2011-12-31,医药生物,3346.51,25330.3421932316,-0.3088579099545642,0.10193954057129916,-0.007638143361896638,-0.2831843282838652,-0.02250460914455843,0.08467029831077744,0.061101617093909225,1.6925901909750756,0.15467392545719885,大幅流出
2012-12-31,医药生物,3629.86,20847.6857424417,0.08467029831077744,0.11468367218482628,0.012744131613527124,-0.17696785999155162,0.061101617093909225,0.3655595532610072,0.26116208047068135,1.1481985531122407,0.08621271034726949,流入
2013-12-31,医药生物,4956.79,33975.9612459765,0.3655595532610072,0.1381274054486995,0.023443733263873223,0.6297233978737633,0.26116208047068135,0.1602165917862164,-0.21213225037236083,0.629201559880487,-0.1137276364385697,大幅流入
2014-12-31,医药生物,5750.95,44673.3096066536,0.1602165917862164,0.06456820726553894,-0.07355919818316056,0.31485049924654906,-0.21213225037236083,0.5668333058016504,0.09516146634076966,0.01564437179944182,0.15563956750429944,大幅流出
2015-12-31,医药生物,9010.78,139446.2070022386,0.5668333058016504,0.05649622580282924,-0.008071981462709703,2.121465775203492,0.09516146634076966,-0.13462985446320974,-0.0018116473868801386,-0.11293472929091625,0.14572171298729494,大幅流出
2016-12-31,医药生物,7797.66,70209.307568326,-0.13462985446320974,0.05733392336473818,0.0008376975619089413,-0.4965133216768034,-0.0018116473868801386,0.035645308977308554,0.029018614167619847,0.5488531174737037,0.45161794266175503,中性
2017-12-31,医药生物,8075.61,55977.4063206939,0.035645308977308554,0.05171379828687995,-0.00562012507785823,-0.20270675983781716,0.029018614167619847,-0.2767208916725795,0.027326567841423677,0.40985634521726527,0.2142294110394605,流出
2018-12-31,医药生物,5840.92,71502.22412787,-0.2767208916725795,0.08139001025865993,0.029676211971779977,0.27734078492730796,0.027326567841423677,0.3684744868958998,0.08576264303874848,0.5528272943303453,0.12918788240681592,大幅流入
2019-12-31,医药生物,7993.15,89092.4403654331,0.3684744868958998,0.07216034319941514,-0.009229667059244787,0.24600935778033817,0.08576264303874848,0.5109725202204389,0.2646946517502645,0.05473811951483467,0.03895000845275711,大幅流出
2020-12-31,医药生物,12077.43,204857.1112885626,0.5109725202204389,0.10408954534586794,0.0319292021464528,1.2993770341040625,0.2646946517502645,-0.057295302063435694,-0.13926066280338634,-0.4019994319983639,-0.3394820520539081,大幅流入
2021-12-31,医药生物,11385.45,196130.61819329,-0.057295302063435694,0.08261858612895324,-0.021470959216914692,-0.04259795054407667,-0.13926066280338634,-0.20337448234369304,-0.044624762722520056,-0.2899173945693846,-0.3073956553526022,大幅流出
2022-12-31,医药生物,9069.94,206885.59726756,-0.20337448234369304,0.10035792570606773,0.017739339577114488,0.05483579857822507,-0.044624762722520056,-0.07048117187103775,-0.0010049481239575303,-0.12679356203017877,-0.24922241455514152,大幅流入
2023-12-31,医药生物,8430.68,142832.76859103,-0.07048117187103775,0.07202017070608102,-0.02833775499998671,-0.3096050644535301,-0.0010049481239575303,-0.14333007539130882,-0.1959637043590562,,,大幅流出
2024-12-31,医药生物,7222.31,160376.27324913,-0.14333007539130882,0.0631699359938403,-0.008850234712240723,0.12282548907479307,-0.1959637043590562,0.11939393351988481,-0.09744798547101557,,,大幅流出
2025-12-31,医药生物,8084.61,247597.79675054,0.11939393351988481,0.05995805666087775,-0.0032118793329625472,0.5438555325819254,-0.09744798547101557,-0.020369566373640735,0.03561913721773826,,,流出
2026-12-31,医药生物,7919.93,187618.19835106,-0.020369566373640735,0.045263197485669274,-0.014694859175208477,-0.24224609098565886,0.03561913721773826,,,,,大幅流出
1999-12-31,商贸零售,1000.0,2.1430725659,,0.07518840982372453,,,,0.6787000000000001,0.07574375000000011,-0.16604000000000002,-0.06633705449639116,
2000-12-31,商贸零售,1678.7,3434.4698123221,0.6787000000000001,0.08479050606869867,0.009602096244974143,1601.5914693559469,0.07574375000000011,-0.22325013403228688,0.016235880260776436,-0.5438017513552154,-0.0763736448515775,流入
