date,sh_close,sz_close,hs_close,gz_close,cyb_close,alla_close,amount_yi,sh_ret,sz_ret,hs_ret,gz_ret,cyb_ret,alla_ret,amount_yoy,m1_yoy,m2_yoy,scissors,m1,m2,credit,credit_yoy,credit_sum,rz_yi,rz_buy_yi,rz_chg,north_yi,ipo_yi,ipo_n,eq_fund_raise,fund_n_new,fund_net,aum,aum_chg,sub,red,pe,pb,pe_sh,inc_capital,z_scissors,z_m2,z_credit,z_turnover,z_fundnet,z_ipo,z_margin,z_north,flow_score,flow_bucket,ret_next1,ret_next2,ret_next4,alla_next1,alla_next2,alla_next4,gz_next1,gz_next4
1993-12-31,833.8,2225.38,,,,847.75,1130.6548,-0.06343019533399985,-0.0005389431325170113,,,,-0.08039181654481165,10.239217221391808,38.78,37.31,1.4699999999999989,16280.4,34879.8,,,,,,,,,,,,,,,,,,,,,,,,-0.5280140494049375,,,,,-0.5280140494049375,大幅流出,-0.155121132165987,-0.4371671863756297,-0.22299112497001694,-0.1431790032438809,-0.43989383662636394,-0.21230315541138306,,
1994-03-31,704.46,1560.59,,,,726.37,1309.05146,-0.155121132165987,-0.29873100324438984,,,,-0.1431790032438809,1.9407027787695177,15.36,,,15508.77,,,,,,,,,,,,,,,,,,,,,,,,,-0.5995320912730265,,,,,-0.5995320912730265,大幅流出,-0.33383016778809305,0.12305879680890308,-0.0816795843624907,-0.3462973415752303,0.11992510703911241,-0.07849993804810221,,
1994-06-30,469.29,1143.34,,,,474.83,1651.23594,-0.33383016778809305,-0.2673668292120288,,,,-0.3462973415752303,2.6479820351399597,18.03,,,16543.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.5551621187132493,,,,,-0.5551621187132493,大幅流出,0.6858445737177437,0.3805322934645952,0.3436894031409149,0.7132026198850117,0.4063348988058885,0.3763873386264556,,
1994-09-30,791.15,1720.6,,,,813.48,6467.95905,0.6858445737177437,0.504889184319625,,,,0.7132026198850117,8.34472807427644,29.6,,,17826.48,,,,,,,,,,,,,,,,,,,,,,,,,-0.44806341794644605,,,,,-0.44806341794644605,流出,-0.1811034569929849,-0.18230424066232712,-0.08686089869177793,-0.17911933913556577,-0.1771770664306437,-0.07787530117519814,,
1994-12-31,647.87,1271.05,,,,667.77,3272.65406,-0.1811034569929849,-0.2612751365802627,,,,-0.17911933913556577,1.8944767757586134,26.2,34.5,-8.3,20540.7,46923.5,,,,,,,,,,,,,,,,,,,,,,,,-0.5211475427017295,,,,,-0.5211475427017295,流出,-0.0014663435565778205,-0.02668745272971423,-0.1428990383873309,0.002366084130763557,-0.02129475717687246,-0.13864054988993224,,
1995-03-31,646.92,1225.37,,,,669.35,1162.28627,-0.0014663435565778205,-0.035938790763542006,,,,0.002366084130763557,-0.11211567649143439,27.9,,,19835.7,,,,,,,,,,,,,,,,,,,,,,,,,-0.52824583941935,,,,,-0.52824583941935,大幅流出,-0.025258146293204553,0.11672231496939342,-0.13994002349595008,-0.023604989915589902,0.12068424591021122,-0.14091282587584994,,
1995-06-30,630.58,1050.72,,,,653.55,1968.71257,-0.025258146293204553,-0.1425283791834302,,,,-0.023604989915589902,0.19226606102093435,21.2,,,20050.12,,,,,,,,,,,,,,,,,,,,,,,,,-0.5019183245420786,,,,,-0.5019183245420786,流出,0.14565955152399357,-0.11939801452630928,0.2754146975800053,0.1477775227603091,-0.11989901308239607,0.2868120266238237,,
1995-09-30,722.43,1164.96,,,,750.13,3722.10974,0.14565955152399357,0.10872544540886242,,,,0.1477775227603091,-0.4245310288413159,26.22,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.49279505954466096,,,,,-0.49279505954466096,流出,-0.23135805545173926,-0.2298354165801531,0.21191672549589563,-0.2332129097623078,-0.23342620612427187,0.22504899150813873,,
1995-12-31,555.29,987.75,,,,575.19,2238.71848,-0.23135805545173926,-0.15211681087762674,,,,-0.2332129097623078,-0.31593182812606835,16.8,29.5,-12.7,23987.1,60750.5,,,,,,,,,,,,,,,,,,,,,,,,-0.47363284874867234,,,,,-0.47363284874867234,流出,0.0019809468926146323,0.44834410848385514,0.6514217796106538,-0.00027816895286791876,0.46211860428727886,0.660291381978129,,
1996-03-31,556.39,1015.01,,,,575.03,1077.7148399999999,0.0019809468926146323,0.027598076436345265,,,,-0.00027816895286791876,-0.0727629949547629,20.54,,,23909.0,64511.0,,,,,,,,,,,,,,,,,,,,,,,,-0.4539672673302816,,,,,-0.4539672673302816,流出,0.445480688006614,0.5735814806161145,1.2189776955013567,0.4625254334556459,0.5980835782480918,1.2492078674156137,,
1996-06-30,804.251,2059.129,,,,840.996,6902.44887,0.445480688006614,1.0286785351868453,,,,0.4625254334556459,2.506072432909798,22.69,,,24600.0,68132.0,,,,,,,,,,,,,,,,,,,,,,,,-0.3952833916197681,,,,,-0.3952833916197681,流出,0.0886215870418563,0.14021368950738025,0.554579353957906,0.09268771789639918,0.13553810006230724,0.5538456782196354,,
1996-09-30,875.525,2764.036,,,,918.946,8527.45006,0.0886215870418563,0.3423326076219606,,,,0.09268771789639918,1.2910259652903195,16.58,,,26230.0,69643.0,,,,,,,,,,,,,,,,,,,,,,,,-0.4058981565611162,,,,,-0.4058981565611162,流出,0.04739213614688342,0.4101447702806887,0.2533999600239857,0.039215579587919214,0.40744069836530133,0.2456281435470639,,
1996-12-31,917.018,3217.542,,,,954.983,13273.75715,0.04739213614688342,0.16407383984868495,,,,0.039215579587919214,4.929176566229087,18.9,25.3,-6.400000000000002,28514.8,76094.9,,,,,,,,,,,,,,,,,,,,,,,,-0.32837533471452185,,,,,-0.32837533471452185,中性,0.3463388941111296,0.36341053283577834,0.30215764576049753,0.3543298676520945,0.3683782852679055,0.3178150815250116,,
1997-03-31,1234.617,4543.267,,,,1293.362,7462.98501,0.3463388941111296,0.4120303635508098,,,,0.3543298676520945,5.9248234625775416,21.54,23.84,-2.3000000000000007,29058.0,79889.0,,,,,,,,,,,,,,,,,,,,,,,,-0.301639995955276,,,,,-0.301639995955276,中性,0.012680045714581922,-0.11115511936090289,0.006802919447893636,0.010372965960032898,-0.11496935892658047,0.014449937449839908,,
1997-06-30,1250.272,5081.446,,,,1306.778,9670.69818,0.012680045714581922,0.11845638832144356,,,,0.010372965960032898,0.4010532149005255,26.32,21.51,4.809999999999999,31074.0,82789.0,,,,,,,,,,,,,,,,,,,,,1.1942235715894731,-1.3262341380576026,,-0.4008661843067745,,,,,-0.17762558359163463,中性,-0.1222845908730259,-0.04492622405364578,0.07112852243351853,-0.12405550139350374,-0.036951188342626,0.08759253675834756,,
1997-09-30,1097.383,3916.805,,,,1144.665,5830.3077,-0.1222845908730259,-0.22919480006281678,,,,-0.12405550139350374,-0.31628943482783634,22.93,23.33,-0.3999999999999986,32245.0,85892.0,,,,,,,,,,,,,,,,,,,,,0.33844996200176136,-0.8883312427557463,,-0.4054689951866462,,,,,-0.3184500919802104,中性,0.0881360473052708,0.13270936400509203,0.13260001293987592,0.09944044764188642,0.14623143015642115,0.15401973503164676,,
1997-12-31,1194.102,4184.844,,,,1258.491,4931.74616,0.0881360473052708,0.06843307236382712,,,,0.09944044764188642,-0.6284589130064053,22.1,19.6,2.5,34826.3,90995.3,,,,,,,,,,,,,,,,,,,,,0.7644760921245044,-1.332632080912828,,-0.4024959253730725,,,,,-0.3235506380537987,中性,0.04096299981073637,0.12151390752213787,-0.03969677632229081,0.04255890586424527,0.1293223392141859,-0.03087427720976945,,
1998-03-31,1243.016,4063.289,,,,1312.051,4404.9051500000005,0.04096299981073637,-0.02904648297523149,,,,0.04255890586424527,-0.40976631413601083,13.94,15.18,-1.2400000000000002,33110.0,92015.0,,,,,,,,,,,,,,,,,,,,,0.11009515392101867,-1.6741785974419392,,-0.3892698790155178,,,,,-0.6511177741788128,大幅流出,0.07738114392735085,-9.653938485109936e-05,-0.06835149346428357,0.08322161257451133,0.006794705388738787,-0.06048240502846293,,
1998-06-30,1339.202,3737.143,,,,1421.242,10399.79469,0.07738114392735085,-0.08026650331787877,,,,0.08322161257451133,0.07539233428956016,8.7,14.34,-5.640000000000001,33776.0,94658.0,,,,,,,,,,,,,82.72,,,,,,,,-0.653706816711392,-1.520926714034994,,-0.3711028406201761,,,,,-0.8485787904555208,大幅流出,-0.07191297504035987,-0.14374381161318456,0.26151842664512165,-0.070555190460175,-0.14185198579833694,0.2596109599913317,,
1998-09-30,1242.896,3283.372,,,,1320.966,6501.13332,-0.07191297504035987,-0.12142189902821487,,,,-0.070555190460175,0.11505835618247029,13.2,16.19,-2.990000000000002,36501.0,99795.0,,,,,,,,,,,,,101.79,19.070000000000007,,,,,,,-0.1503950123617313,-1.1423204930266992,,-0.3629002780341926,,,,,-0.551871927807541,大幅流出,-0.07739666070210216,-0.06826154400689989,0.263743708242685,-0.07670901446365763,-0.06682306736130977,0.2634034486883086,,
1998-12-31,1146.7,2949.317,,,,1219.636,5723.13983,-0.07739666070210216,-0.10174144142058827,,,,-0.07670901446365763,0.1604692626759201,11.9,14.8,-2.9000000000000004,38953.7,104498.5,,,,,,,,,,,,,107.42,5.6299999999999955,,,,,,,-0.128226916568514,-1.208411897164786,,-0.35500262043414693,,,,,-0.5638804780558156,大幅流出,0.009901456353013094,0.47329554373419397,0.19175023981860997,0.010707292995615125,0.46782482642362166,0.190437146820855,,
1999-03-31,1158.054,2872.154,,,,1232.695,4892.53965,0.009901456353013094,-0.026163006553720725,,,,0.010707292995615125,0.11070261070207144,14.93,17.85,-2.9200000000000017,38054.0,108438.0,,,,,,,,,,,,,128.21,20.790000000000006,,,,,34.3,,-0.12806297216216325,-0.7566407339076798,,-0.34957428778475524,,,,,-0.41142599795153273,流出,0.4588507962495705,0.3563288067741228,0.5545259547482241,0.4522748936273775,0.35387342367738994,0.5539942970483374,,
1999-06-30,1689.428,4702.774,,,,1790.212,19849.16098,0.4588507962495705,0.6373683305282378,,,,0.4522748936273775,0.908610849701303,14.94,17.65,-2.709999999999999,38822.0,111363.0,,,,,,,,,,,,,360.04,231.83,,,,,45.37,,-0.08118900469724259,-0.7455075676874683,,-0.32564339474824394,,,,,-0.3841133223776516,流出,-0.07027585668048597,-0.1910989991878909,0.14127740276590653,-0.06775677964397508,-0.1889787354793733,0.1438293341794155,,
1999-09-30,1570.702,3967.838,,,,1668.913,14169.43819,-0.07027585668048597,-0.15627712494795631,,,,-0.06775677964397508,1.179533550928625,14.83,15.32,-0.4900000000000002,41914.0,115079.0,,,,,,,,,,,,,443.42,83.38,,,,,42.52,,0.39100161035531694,-1.0024830302125922,,-0.3140118286182425,,,,,-0.3084977494918393,中性,-0.12995590506665178,0.14612765502304056,0.21611928933686972,-0.13003254213970405,0.14781357686110663,0.2141819256006753,,
1999-12-31,1366.58,3369.614,,,,1451.9,6578.182196,-0.12995590506665178,-0.15076825213126144,,,,-0.13003254213970405,0.1494009217664003,17.7,14.7,3.0,45837.3,119897.9,,,,,,,,,,,,,514.15,70.72999999999996,,,,,38.14,,1.1001516402934965,-1.023994025830476,,-0.3325290662475916,,,,,-0.08545715059485703,流入,0.31732134232902576,0.41089873992009257,0.5172745100908837,0.3193753013292926,0.41035677388249847,0.5100061987740202,,
2000-03-31,1800.225,4532.313,,,,1915.601,21952.10482,0.31732134232902576,0.3450540625721521,,,,0.3193753013292926,3.4868527166662826,18.7,13.0,5.699999999999999,45158.45,122606.82,,,,,,,,,,,,,685.95,171.80000000000007,,,,,49.92,,1.5391721623327679,-1.1752726427860543,,-0.24942409170999613,,,,,0.0381584759455725,流入,0.07103612048493946,0.06106792206529744,0.17361718674054633,0.06895799281791959,0.05782154008063254,0.1561353329842696,,
2000-06-30,1928.106,4830.674,,,,2047.697,16788.97534,0.07103612048493946,0.06582974300318623,,,,0.06895799281791959,-0.15417203997103157,23.7,13.7,10.0,48024.4,126605.33,,,,,,,,,,,,,748.14,62.18999999999994,,,,,55.22,,2.0862284958822372,-1.0234311019323503,,-0.33184771020485926,,,,,0.24364989458167588,大幅流入,-0.009307060918849919,0.07539575106347869,0.15036673294932945,-0.010418045247905239,0.07065547295327403,0.128093170034434,,
2000-09-30,1910.161,4523.658,,,,2026.364,17681.49997,-0.009307060918849919,-0.0635555204097813,,,,-0.010418045247905239,0.24786175237904762,20.8,13.4,7.4,50616.89,130473.84,,,,,,,,,,,,,773.45,25.31000000000006,,,,,54.83,,1.4647484286588113,-1.011344398085859,,-0.31719199409633897,,,,,0.04540401215887111,大幅流入,0.085498552216279,0.10607168715097831,-0.07606374541203603,0.08192703778788024,0.09293986667745778,-0.08985256350783957,,
2000-12-31,2073.477,4752.751,,,,2192.378,13014.19628,0.085498552216279,0.05064330681055029,,,,0.08192703778788024,0.978387933358482,16.0,12.3,3.6999999999999993,53147.15,134610.26,,,,,,,,,,,,,845.62,72.16999999999996,,,,,59.14,,0.7559332697805535,-1.0996267988911976,,-0.29480824426972146,,,,,-0.21283392446012184,中性,0.018952706010242792,0.06971478342899401,-0.2061783178689707,0.010178901631014314,0.05364722689244284,-0.21886599847289107,,
2001-03-31,2112.775,4965.986,,,,2214.694,12473.3132,0.018952706010242792,0.04486559468400508,,,,0.010178901631014314,-0.4317942036867515,17.4,13.2,4.199999999999999,53033.36,138744.46,,,,,,,,,,,,,668.72,-176.89999999999998,,,,,60.88,,0.8177220755983571,-0.9382261338497004,,-0.3253907973316582,,,,,-0.14863161852766718,流入,0.04981789352865307,-0.16466874134728027,-0.24085385334453502,0.04303032382803229,-0.16724838736186573,-0.24475209667791564,,
2001-06-30,2218.029,4716.896,,,,2309.993,19545.24824,0.04981789352865307,-0.05015922316333554,,,,0.04303032382803229,0.1641715973835005,14.9,14.3,0.5999999999999996,55187.36,147809.67,,,,,,,,,,,,,693.51,24.789999999999964,,,,,56.55,,0.14111978293071756,-0.7642883373918583,,-0.3059969556777277,,,,,-0.30972183671295617,中性,-0.2043084197726901,-0.25791276849851824,-0.21878613850405004,-0.20160364122315522,-0.25863801318878454,-0.21646472521778196,,
2001-09-30,1764.867,3498.626,,,,1844.29,11454.84587,-0.2043084197726901,-0.2582779013995644,,,,-0.20160364122315522,-0.3521564409447555,12.26,16.36,-4.1,56824.0,151822.6,,,,,,,,,,,,,663.61,-29.899999999999977,,,,,40.61,,-0.7343022619334836,-0.4735447090763805,,-0.3149218067407078,,,,,-0.507589592583524,流出,-0.06736824927884077,-0.09120347312290385,-0.10383162017307807,-0.07143616242564887,-0.09306941966827333,-0.10508488361374828,,
2001-12-31,1645.971,3325.664,,,,1712.541,10190.51711,-0.06736824927884077,-0.049437121887278,,,,-0.07143616242564887,-0.21696915500954772,12.65,17.6,-4.950000000000001,59871.59,158301.92,,,,,,,,,,,,,785.66,122.04999999999995,,,,,37.59,,-0.8677397093395847,-0.29662180739127636,,-0.3073147417334819,,,,,-0.4905587528214476,流出,-0.025556950881880702,0.05272510876558593,-0.17516529756599583,-0.023297544409155657,0.05688622929319659,-0.1713383796358743,,
2002-03-31,1603.905,3173.9,1313.466,,,1672.643,12964.977582,-0.025556950881880702,-0.045634195156215474,,,,-0.023297544409155657,0.03941730429730561,10.1,14.4,-4.300000000000001,59474.83,164064.57,,,,,,,,,,,,,817.99,32.33000000000004,,,,,37.16,,-0.7207666691636926,-0.724386519259931,,-0.2967436582804561,,,,,-0.5806322822346933,大幅流出,0.08033518194656186,-0.013895461389546027,-0.05818736147090994,0.08209641866196193,-0.013248493551821864,-0.05550855741482195,,
2002-06-30,1732.755,3551.328,1431.175,,,1809.961,13160.1464,0.08033518194656186,0.11891615992942439,0.08961708944121893,,,0.08209641866196193,-0.32668307721631684,12.8,14.7,-1.8999999999999986,63144.0,169601.24,,,,,,,,,,,,,897.24,79.25,,,,,44.47,,-0.24643664828202652,-0.6643906537117997,,-0.3026289592875163,,,,,-0.4044854204271142,流出,-0.08722352554169521,-0.21647665134424654,-0.14239231743668335,-0.08811129079576852,-0.21594056446520118,-0.14036490289017284,,
2002-09-30,1581.618,3243.926,1285.652,,,1650.483,8572.546936,-0.08722352554169521,-0.08655973202137346,-0.10168078676611869,,,-0.08811129079576852,-0.2516226727719383,15.9,16.5,-0.5999999999999996,66799.76,176985.21,,,,,,,,,,,,,949.85,52.610000000000014,,,,,40.4,,0.012311076431013035,-0.398967179815603,,-0.29694637633433835,,,,,-0.22786749323964275,中性,-0.14160435705714014,-0.0449160290285012,-0.13559342394939858,-0.14018078344339202,-0.04282746323348986,-0.1321594951296075,,
2002-12-31,1357.654,2759.3,1103.641,,,1419.117,7624.000975,-0.14160435705714014,-0.1493948998836594,-0.141570969438075,,,-0.14018078344339202,-0.2518533757704471,16.82,16.8,0.019999999999999574,70881.79,185006.97,,,,,,,,,,,,,1112.92,163.07000000000005,,,,,34.5,,0.13579517779643901,-0.34887969134340935,,-0.2934164669572612,,,,,-0.1688336601680772,中性,0.11263841891969517,0.0945528094787035,0.10266975238168188,0.11322533660015344,0.09639022011574798,0.10570657669522669,,
2003-03-31,1510.578,3101.859,1215.168,,,1579.797,10537.91963,0.11263841891969517,0.12414706628492733,0.10105369409074139,,,0.11322533660015344,-0.1872010912976525,20.1,18.5,1.6000000000000014,71438.82,194487.3,,,,,,,,,,,,,1213.15,100.23000000000002,,,,,38.2,,0.4530012529372949,-0.09664658068783283,,-0.2882548257098135,,,,,0.022699948846549522,流入,-0.016254705152597304,-0.09494180373340527,0.15295138682014428,-0.015122829072342858,-0.09332907962225523,0.15616373496088423,,
2003-06-30,1486.024,3224.807,1214.547,,,1555.906,17107.954902,-0.016254705152597304,0.03963687582188613,-0.0005110404487279618,,,-0.015122829072342858,0.29998211129323016,20.2,20.8,-0.6000000000000014,75923.23,204907.42,,,,,,,,,,,,,1255.87,42.7199999999998,,,,,36.11,,-0.007042964639918694,0.2442181325447981,,-0.27165888309798253,,,,,-0.011494571731034372,流入,-0.07998726803873946,0.007415761791195992,-0.058452622568679904,-0.07940711071234374,0.008497299965422138,-0.05595775066102968,,
2003-09-30,1367.161,3054.894,1127.144,,,1432.356,7910.391826,-0.07998726803873946,-0.052689354742779915,-0.07196345633392531,,,-0.07940711071234374,-0.07724135136773791,18.5,20.7,-2.1999999999999993,79163.88,213567.13,,,,,,,,,,,,,1364.11,108.24000000000001,,,,,32.97,,-0.34145368309414154,0.22541934072491926,,-0.2790891331926867,,,,,-0.13170782518730298,流入,0.0950019785526357,0.2738975146306834,0.021606087359133136,0.09548673653756468,0.27517460742999644,0.022919581444836305,,
2003-12-31,1497.044,3479.796,1194.744,,,1569.127,14584.257157,0.0950019785526357,0.1390889503858399,0.05997459064680277,,,0.09548673653756468,0.9129400959972989,18.67,19.58,-0.9099999999999966,84118.57,221222.82,,,,,,,,,,,,,1572.74,208.6300000000001,,,,,36.64,,-0.062398877618492665,0.05152627588207994,,-0.24841272284814025,,,,,-0.08642844152818434,流入,0.16337462359155763,-0.06538351578176739,-0.15400215357731642,0.16402560149688328,-0.06391197143379737,-0.15227703047618205,,
2004-03-31,1741.623,4060.143,1384.954,,,1826.504,23179.734370000002,0.16337462359155763,0.1667761558436185,0.1592056540982838,,,0.16402560149688328,1.1996499483646188,20.12,19.11,1.0100000000000016,85815.57,231654.6,,,,,,,,,,,,,1884.13,311.3900000000001,,,,,42.49,,0.3523103903251188,-0.02194329257447999,,-0.23772236240384748,,,,,0.03088157844893045,流入,-0.19663325530266884,-0.1980468792614705,-0.3217613685625419,-0.19581835024724836,-0.19781998834932746,-0.3225183728203152,,
2004-06-30,1399.162,3275.85,1078.485,,,1468.841,13290.171591,-0.19663325530266884,-0.19316881203445302,-0.22128460584250453,,,-0.19581835024724836,-0.22315836889151985,16.73,16.36,0.370000000000001,88627.14,238427.49,,,,,,,,,,,,-47.76999999999998,2532.49,648.3599999999997,316.61,364.38,,,26.65,,0.20735837293256149,-0.45250823545202135,,-0.27583458335463806,,,,,-0.17366148195803266,中性,-0.0017596246896356416,-0.09481818402729626,-0.22743899562738257,-0.0024890372749670764,-0.09439823643267033,-0.22858592519678922,,
2004-09-30,1396.7,3453.912,1109.324,,,1465.185,13865.641674,-0.0017596246896356416,0.05435596867988468,0.028594741697844928,,,-0.0024890372749670764,0.7528387947138335,14.24,14.14,0.09999999999999964,90439.05,243756.88,,,,,,,,,,,,34.97000000000003,3074.22,541.73,506.47,471.5,,,26.75,,0.1446490771171782,-0.7924079308344755,,-0.24494370142356583,,,,,-0.29756751838028767,中性,-0.0932225961194243,-0.15426648528674727,-0.17261115486503892,-0.09213853540679162,-0.15544937876773038,-0.1764685391446736,,
2004-12-31,1266.496,3067.57,1000.0,,,1330.185,12453.036659,-0.0932225961194243,-0.11185635302810248,-0.09855010799369712,,,-0.09213853540679162,-0.1461315770187911,13.58,14.67,-1.0899999999999999,95970.82,253207.7,,,,,,,,,,,,14.0,3246.29,172.07000000000016,836.25,822.25,,,24.29,,-0.1250544485144815,-0.6927863826762308,,-0.26863446290533854,,,,,-0.3621584313653503,流出,-0.06731959674566679,-0.14651289858001915,-0.08325253297286365,-0.06973623821483255,-0.14817516281718493,-0.0977524179813959,,
2005-03-31,1181.236,3170.35,942.203,758.358,,1237.422901970203,7367.0544899999995,-0.06731959674566679,0.03350534788122195,-0.05779699999999999,,,-0.06973623821483255,-0.6821769234968158,10.4,14.22,-3.8200000000000003,94743.19,264588.94,,,,,,,,,,,,456.72,3818.11,571.8200000000002,1622.95,1166.23,,1.81,22.63,,-0.7409907984806007,-0.7507888420622129,,-0.28170908459957883,,,,,-0.5911629083807975,大幅流出,-0.08490936612158784,-0.02169083908719334,0.09909874064115895,-0.08431901555729615,-0.024887981665651412,0.10832482811548107,-0.08431901555729615,0.10832482811548116
2005-06-30,1080.938,2760.23,878.686,694.414,,1133.0846210480229,8928.649589999999,-0.08490936612158784,-0.12936111154919805,-0.06741328567198357,-0.08431901555729615,,-0.08431901555729615,-0.32817650029090595,11.25,15.67,-4.42,98601.25,275785.53,,,,,,,,,,,,270.94000000000005,4321.19,503.0799999999995,2232.23,1961.29,12.76,1.62,15.98,,-0.8611728657650237,-0.5049206644686967,,-0.2685127836983267,,,,,-0.5448687713106823,大幅流出,0.06908444332607422,0.0741198847667489,0.5469999204394701,0.06490364537581317,0.059193795055975246,0.6918869723248666,0.06490364537581339,0.6918869723248668
2005-09-30,1155.614,2903.109,917.392,739.484,,1206.6259434733115,14992.65401,0.06908444332607422,0.05176344000318811,0.04404986536715061,0.06490364537581339,,0.06490364537581317,0.08128093618006194,11.64,17.92,-6.280000000000001,100964.0,287438.27,,,,,,,,,,,,95.65000000000009,4563.33,242.14000000000033,2479.4,2383.75,12.63,1.73,16.78,,-1.2534553291519106,-0.13061419159523158,,-0.2537578144830173,,,,,-0.5459424450767197,大幅流出,0.0047100502416896894,0.12346769769144361,0.5164440721555811,-0.0053618469094665056,0.13661282732283603,0.6273617819993405,-0.005361846909466617,0.6273617819993399
